피자 ID,주문 ID,피자 이름 ID,주문 수량,주문 날짜,주문 요일,주문 시간,단가,총액,피자 사이즈,피자 종류,피자 재료 목록,피자 이름,사이즈별 가격 구간
1838,816,veggie_veg_l,1,1/14/2015,Wednesday,17:04:08,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,고가
1841,817,southw_ckn_l,1,1/14/2015,Wednesday,17:10:38,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
1842,817,thai_ckn_l,1,1/14/2015,Wednesday,17:10:38,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
1844,818,sicilian_l,1,1/14/2015,Wednesday,17:15:50,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,고가
1848,820,southw_ckn_l,1,1/14/2015,Wednesday,17:24:09,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
1849,820,spinach_supr_l,1,1/14/2015,Wednesday,17:24:09,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,고가
1850,821,five_cheese_l,1,1/14/2015,Wednesday,17:37:26,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
1854,823,the_greek_l,1,1/14/2015,Wednesday,17:42:17,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,고가
1855,824,cali_ckn_l,1,1/14/2015,Wednesday,17:53:41,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
1856,824,classic_dlx_l,1,1/14/2015,Wednesday,17:53:41,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,고가
1858,824,sicilian_l,1,1/14/2015,Wednesday,17:53:41,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,고가
1859,825,five_cheese_l,1,1/14/2015,Wednesday,18:06:06,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
1861,826,ckn_pesto_l,1,1/14/2015,Wednesday,18:06:14,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,고가
1862,826,ital_supr_l,1,1/14/2015,Wednesday,18:06:14,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
1863,826,pepperoni_l,1,1/14/2015,Wednesday,18:06:14,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
1865,827,napolitana_l,1,1/14/2015,Wednesday,18:09:48,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
1866,828,ckn_pesto_l,1,1/14/2015,Wednesday,18:23:55,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,고가
1867,828,peppr_salami_l,1,1/14/2015,Wednesday,18:23:55,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
1875,831,calabrese_l,1,1/14/2015,Wednesday,18:38:20,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,고가
1876,831,ckn_pesto_l,1,1/14/2015,Wednesday,18:38:20,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,고가
1879,832,hawaiian_l,1,1/14/2015,Wednesday,18:47:06,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
1882,834,ckn_pesto_l,1,1/14/2015,Wednesday,19:25:16,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,고가
1885,834,spinach_fet_l,1,1/14/2015,Wednesday,19:25:16,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,고가
1886,835,bbq_ckn_l,1,1/14/2015,Wednesday,19:56:01,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
1889,835,southw_ckn_l,1,1/14/2015,Wednesday,19:56:01,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
1890,836,five_cheese_l,1,1/14/2015,Wednesday,20:08:08,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
1891,836,four_cheese_l,1,1/14/2015,Wednesday,20:08:08,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
1898,839,mexicana_l,2,1/14/2015,Wednesday,20:40:40,20.25,40.5,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,고가
1899,840,ital_supr_l,1,1/14/2015,Wednesday,20:46:12,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
1900,841,peppr_salami_l,1,1/14/2015,Wednesday,20:57:40,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
1906,845,classic_dlx_l,1,1/14/2015,Wednesday,21:42:56,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,고가
1907,845,five_cheese_l,1,1/14/2015,Wednesday,21:42:56,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
1909,845,southw_ckn_l,1,1/14/2015,Wednesday,21:42:56,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
1910,846,cali_ckn_l,1,1/14/2015,Wednesday,22:16:24,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
1911,846,five_cheese_l,1,1/14/2015,Wednesday,22:16:24,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
1916,849,spicy_ital_l,1,1/15/2015,Thursday,12:08:30,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
1918,850,four_cheese_l,1,1/15/2015,Thursday,12:15:35,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
1919,850,southw_ckn_l,1,1/15/2015,Thursday,12:15:35,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
1921,851,bbq_ckn_l,1,1/15/2015,Thursday,12:20:22,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
1925,854,soppressata_l,1,1/15/2015,Thursday,12:51:19,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,고가
1926,855,five_cheese_l,1,1/15/2015,Thursday,12:56:54,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
1931,856,spicy_ital_l,1,1/15/2015,Thursday,12:59:20,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
1934,858,thai_ckn_l,1,1/15/2015,Thursday,13:03:42,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
1939,859,the_greek_l,1,1/15/2015,Thursday,13:05:13,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,고가
1942,861,prsc_argla_l,1,1/15/2015,Thursday,13:08:44,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,고가
1947,864,ital_supr_l,1,1/15/2015,Thursday,14:04:23,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,고가
1949,864,sicilian_l,1,1/15/2015,Thursday,14:04:23,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,고가
1950,864,spinach_fet_l,1,1/15/2015,Thursday,14:04:23,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,고가
1951,864,spinach_supr_l,1,1/15/2015,Thursday,14:04:23,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,고가
1956,867,hawaiian_l,1,1/15/2015,Thursday,14:19:28,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
1960,869,thai_ckn_l,1,1/15/2015,Thursday,14:31:43,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
1961,870,five_cheese_l,1,1/15/2015,Thursday,14:38:31,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
1967,874,southw_ckn_l,1,1/15/2015,Thursday,15:20:36,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
1971,876,spicy_ital_l,1,1/15/2015,Thursday,15:27:03,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
1972,877,four_cheese_l,1,1/15/2015,Thursday,15:32:59,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
1977,880,pepperoni_l,1,1/15/2015,Thursday,16:19:26,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
1983,882,thai_ckn_l,1,1/15/2015,Thursday,16:44:46,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
1993,886,mediterraneo_l,1,1/15/2015,Thursday,17:05:35,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,고가
1995,886,spicy_ital_l,1,1/15/2015,Thursday,17:05:35,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
1996,887,pepperoni_l,1,1/15/2015,Thursday,17:13:58,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
2000,889,bbq_ckn_l,1,1/15/2015,Thursday,17:27:51,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
2002,891,spin_pesto_l,1,1/15/2015,Thursday,17:43:34,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,고가
2003,892,four_cheese_l,1,1/15/2015,Thursday,18:04:29,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
2004,892,mediterraneo_l,1,1/15/2015,Thursday,18:04:29,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,고가
2005,893,four_cheese_l,1,1/15/2015,Thursday,18:15:22,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
2007,895,bbq_ckn_l,1,1/15/2015,Thursday,18:18:11,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
2008,895,hawaiian_l,1,1/15/2015,Thursday,18:18:11,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,중가
2010,896,cali_ckn_l,1,1/15/2015,Thursday,18:27:28,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
2011,896,five_cheese_l,1,1/15/2015,Thursday,18:27:28,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
2012,897,ital_cpcllo_l,1,1/15/2015,Thursday,18:53:07,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,고가
2014,897,spinach_fet_l,1,1/15/2015,Thursday,18:53:07,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,고가
2016,899,spicy_ital_l,1,1/15/2015,Thursday,19:06:14,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
2018,900,pepperoni_l,1,1/15/2015,Thursday,19:09:51,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
2021,902,peppr_salami_l,1,1/15/2015,Thursday,19:21:00,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
2022,903,classic_dlx_l,1,1/15/2015,Thursday,19:27:22,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,고가
2023,903,peppr_salami_l,1,1/15/2015,Thursday,19:27:22,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
2024,903,soppressata_l,1,1/15/2015,Thursday,19:27:22,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,고가
2031,906,southw_ckn_l,1,1/15/2015,Thursday,20:51:59,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
2034,908,thai_ckn_l,1,1/15/2015,Thursday,21:42:32,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
2035,909,bbq_ckn_l,1,1/16/2015,Friday,11:19:25,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
2040,910,veggie_veg_l,1,1/16/2015,Friday,11:25:40,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,고가
2047,915,five_cheese_l,1,1/16/2015,Friday,12:20:22,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
2050,915,pepperoni_l,1,1/16/2015,Friday,12:20:22,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
2053,915,spicy_ital_l,1,1/16/2015,Friday,12:20:22,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
2055,916,mexicana_l,1,1/16/2015,Friday,12:30:09,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,고가
2056,916,pepperoni_l,1,1/16/2015,Friday,12:30:09,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
2058,917,southw_ckn_l,1,1/16/2015,Friday,12:34:15,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
2060,919,napolitana_l,1,1/16/2015,Friday,13:11:15,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
2063,921,southw_ckn_l,1,1/16/2015,Friday,13:18:32,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
2064,921,spin_pesto_l,1,1/16/2015,Friday,13:18:32,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,고가
2067,922,southw_ckn_l,1,1/16/2015,Friday,13:19:43,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
2070,924,pepperoni_l,1,1/16/2015,Friday,13:27:57,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
2071,924,southw_ckn_l,1,1/16/2015,Friday,13:27:57,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
2072,925,veggie_veg_l,1,1/16/2015,Friday,13:42:47,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,고가
2074,926,pepperoni_l,1,1/16/2015,Friday,13:51:38,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
2076,926,veggie_veg_l,1,1/16/2015,Friday,13:51:38,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,고가
2086,928,cali_ckn_l,1,1/16/2015,Friday,14:14:40,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,고가
2087,928,thai_ckn_l,1,1/16/2015,Friday,14:14:40,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
2088,929,five_cheese_l,1,1/16/2015,Friday,14:24:45,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
2090,930,napolitana_l,1,1/16/2015,Friday,15:00:11,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
2092,931,bbq_ckn_l,1,1/16/2015,Friday,15:27:24,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
2093,931,five_cheese_l,1,1/16/2015,Friday,15:27:24,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
2097,933,five_cheese_l,1,1/16/2015,Friday,15:49:05,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
2098,934,thai_ckn_l,1,1/16/2015,Friday,15:55:24,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
2100,935,spicy_ital_l,1,1/16/2015,Friday,16:14:59,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
2106,938,peppr_salami_l,1,1/16/2015,Friday,16:43:09,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
2107,938,spinach_fet_l,1,1/16/2015,Friday,16:43:09,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,고가
2108,939,peppr_salami_l,1,1/16/2015,Friday,16:59:23,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,고가
2110,940,napolitana_l,1,1/16/2015,Friday,17:05:08,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
2114,941,ital_cpcllo_l,1,1/16/2015,Friday,17:09:08,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,고가
2116,942,southw_ckn_l,1,1/16/2015,Friday,17:18:37,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,고가
2119,945,bbq_ckn_l,1,1/16/2015,Friday,17:58:38,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,고가
2120,945,five_cheese_l,1,1/16/2015,Friday,17:58:38,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
2121,945,four_cheese_l,1,1/16/2015,Friday,17:58:38,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
2125,946,spin_pesto_l,1,1/16/2015,Friday,18:00:48,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,고가
2128,947,pepperoni_l,1,1/16/2015,Friday,18:13:15,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
2131,948,pepperoni_l,1,1/16/2015,Friday,18:42:17,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,저가
2132,948,spicy_ital_l,1,1/16/2015,Friday,18:42:17,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,고가
2134,949,mexicana_l,1,1/16/2015,Friday,18:52:18,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,고가
2139,952,calabrese_l,1,1/16/2015,Friday,19:05:35,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,고가
2145,954,thai_ckn_l,2,1/16/2015,Friday,19:14:03,20.75,41.5,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,고가
2147,955,five_cheese_l,1,1/16/2015,Friday,19:24:16,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,중가
2148,955,napolitana_l,1,1/16/2015,Friday,19:24:16,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,고가
2151,957,four_cheese_l,1,1/16/2015,Friday,19:32:12,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,중가
2152,957,green_garden_l,1,1/16/2015,Friday,19:32:12,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,고가
